file_name,content,datetime,keywords,cities,roads
8371,Prometne informacije 12. 10. 2022 14.00 1. in 3. program Podatki o prometu. Regionalna cesta od Maribora proti Hočam je zaradi nesreče zaprta na Tržaški cesti pri carinarnici. Nastaja zastoj. Na štajerski avtocesti proti Ljubljani je zaradi pokvarjenega tovornjaka promet oviran pred priključkom Šentjakob. Na mejnem prehodu Obrežje vozniki tovornih vozil na vstop v državo čakajo 1 uro. ,2022-10-12 14:00:00,"['zaradi', 'proti', 'šentjakob', 'čakajo', 'zastoj']","['Ljubljana', 'Hoče', 'Obrežje', 'Maribor', 'Šentjakob']",[]
8372,Prometne informacije 12. 10. 2022 13.00 1. in 3. program Podatki o prometu. Zaradi pokvarjenega vozila je na primorski avtocesti proti Kopru zaprt pas za počasna vozila med Vrhniko in Logatcem. Regionalna cesta od Maribora proti Hočam je zaradi nesreče zaprta na Tržaški cesti pri carinarnici. Nastaja zastoj. Na štajerski avtocesti proti Ljubljani je zaradi del zaprt vozni pas med Slovenskimi Konjicami in Dramljami v predoru Pletovarje. Pred predorom je krajši zastoj. Opozarjamo na nevarnost naleta. Na mejnem prehodu Obrežje vozniki tovornih vozil na vstop v državo čakajo več kot 2 uri. ,2022-10-12 13:00:00,"['zaradi', 'proti', 'vozila', 'zastoj', 'zaprt']","['Ljubljana', 'Hoče', 'Obrežje', 'Koper', 'Dramlje', 'Logatec', 'Maribor', 'Vrhnika']",[]
8373,Prometne informacije 12. 10. 2022 12.30 2. program Podatki o prometu. Na gorenjski avtocesti proti Karavankam je zaradi kosov pnevmatike na vozišču promet oviran med priključkoma Kranj-vzhod in Kranj zahod Na štajerski avtocesti proti Ljubljani je zaradi del zaprt vozni pas med Slovenskimi Konjicami in Dramljami v predoru Pletovarje. Pred predorom je nastal krajši zastoj. Opozarjamo na nevarnost naleta. Na mejnem prehodu Obrežje vozniki tovornih vozil na vstop v državo čakajo več kot 2 uri. ,2022-10-12 12:30:00,"['zaradi', 'proti', 'kranj', 'avtocesti', '12']","['Kranj', 'Ljubljana', 'Obrežje', 'Dramlje', 'Karavanke']",[]
8374,"Prometne informacije 12. 10. 2022 12.00 1. in 3. program Podatki o prometu. Na štajerski avtocesti proti Ljubljani je zaradi del zaprt vozni pas med Slovenskimi Konjicami in Dramljami v predoru Pletovarje. Na mariborski vzhodni obvoznici je prav tako zaradi del spremenjena prometna ureditev na območju razcepa Dragučova. Občasno tam nastajajo zastoji. Na gorenjski avtocesti proti Karavankam je zaprt priključek Vodice, med priključkoma Podtabor in Brezje pa promet poteka po dveh zoženih pasovih. ",2022-10-12 12:00:00,"['proti', 'zaprt', 'zaradi', 'avtocesti', '12']","['Brezje', 'Ljubljana', 'Dramlje', 'Vodice', 'Karavanke', 'Podtabor']",[]
8375,NOVE Prometne informacije 29. 10. 2022 18.30 1. in 2. program Podatki o prometu. Zaradi del je promet na gorenjski avtocesti med priključkoma Lesce in Podtabor urejen dvosmerno po polovici avtoceste. Potovalni čas se podaljša za približno 10 minut. Na pomurski avtocesti proti Lendavi je zaradi prometne nesreče zaprt prehitevalni pas med priključkoma Sveti Jurij ob Ščavnici in Vučja vas. Na štajerski avtocesti proti Ljubljani je zaradi pokvarjenega vozila promet oviran na odstavnem pasu pred predorom Jasovnik. Zaradi pokvarjenega vozila je promet oviran na primorski avtocesti proti Ljubljani med predorom Dekani in priključkom Črni Kal. ,2022-10-29 18:30:00,"['zaradi', 'avtocesti', 'promet', 'proti', 'med']","['Lendava', 'Ljubljana', 'Lesce', 'Kal', 'Ščavnica', 'Dekani', 'Podtabor']",[]
8376,"Prometne informacije 12. 10. 2022 11.30 2. program Podatki o prometu. Na štajerski avtocesti proti Ljubljani je zaradi del zaprt vozni pas med Slovenskimi Konjicami in Dramljami v predoru Pletovarje. Na mariborski vzhodni obvoznici je prav tako zaradi del spremenjena prometna ureditev na območju razcepa Dragučova. Občasno tam nastajajo zastoji. Na gorenjski avtocesti proti Karavankam je zaprt priključek Vodice, med priključkoma Podtabor in Brezje pa promet poteka po dveh zoženih pasovih. ",2022-10-12 11:30:00,"['zaradi', 'zaprt', 'proti', 'med', 'avtocesti']","['Brezje', 'Ljubljana', 'Dramlje', 'Vodice', 'Karavanke', 'Podtabor']",[]
8377,"Prometne informacije 12. 10. 2022 11.00 1. in 3. program Podatki o prometu. Na dolenjski avtocesti proti Ljubljani je zaradi pokvarjenega tovornjaka zaprt pas za počasna vozila med Višnjo Goro in Grosupljim. Na gorenjski avtocesti proti Karavankam je zaradi del zaprt priključek Vodice, med priključkoma Podtabor in Brezje pa promet poteka po dveh zoženih pasovih. Na mariborski vzhodni obvoznici je prav tako zaradi del spremenjena prometna ureditev na območju razcepa Dragučova. Občasno tam nastajajo zastoji. ",2022-10-12 11:00:00,"['zaradi', 'zaprt', 'proti', 'avtocesti', 'med']","['Gora', 'Brezje', 'Ljubljana', 'Vodice', 'Karavanke', 'Grosuplje', 'Podtabor']",[]
8378,"Prometne informacije 12. 10. 2022 10.30 2. program Podatki o prometu. Na dolenjski avtocesti proti Ljubljani je zaradi pokvarjenega tovornjaka zaprt pas za počasna vozila med Višnjo Goro in Grosupljim. Na gorenjski avtocesti proti Karavankam je zaradi del zaprt priključek Vodice, med priključkoma Podtabor in Brezje pa promet poteka po dveh zoženih pasovih. Na mariborski vzhodni obvoznici je prav tako zaradi del spremenjena prometna ureditev na območju razcepa Dragučova. Občasno tam nastajajo zastoji. ",2022-10-12 10:30:00,"['zaradi', 'zaprt', 'proti', 'med', 'avtocesti']","['Gora', 'Brezje', 'Ljubljana', 'Vodice', 'Karavanke', 'Grosuplje', 'Podtabor']",[]
8379,Prometne informacije 12. 10. 2022 10.00 1. in 3. program Podatki o prometu. Zaradi del na primorski avtocesti promet med Divačo in Kozino poteka dvosmerno po polovici avtoceste. Na mariborski vzhodni obvoznici je prav tako zaradi del spremenjena prometna ureditev na območju razcepa Dragučova. Občasno tam nastajajo zastoji. ,2022-10-12 10:00:00,"['zaradi', 'del', '10', 'zastoji', 'ureditev']","['Kozina', 'Divača']",[]
8380,Prometne informacije 12. 10. 2022 09.30 2. program Podatki o prometu. Na vzhodni mariborski obvoznici je med priključkoma Rogoza in Center promet proti Šentilju oviran zaradi pokvarjenega vozila. Prav tako na mariborski vzhodni obvoznici je zaradi del spremenjena prometna ureditev na območju razcepa Dragučova. Občasno tam nastajajo zastoji. ,2022-10-12 09:30:00,"['zaradi', 'vzhodni', 'mariborski', 'obvoznici', 'šentilju']","['Šentilj', 'Rogoza']",[]
8381,"Prometne informacije 12. 10. 2022 09.00 1. program Podatki o prometu. V Ljubljani zaradi pokvarjenega vozila promet med priključkom Črnuče in krožiščem Tomačevo poteka le po enem prometnem pasu. Zastoji so na štajerski avtocesti med priključkoma Domžale in Šentjakob proti Ljubljani, na pomurski avtocesti med Pernico in Dragučovo proti Mariboru ter na cestah Medno-Ljubljana in Mengeš-Trzin. Na dolenjski avtocesti megla v pasovih zmanjšuje vidljivost med priključkoma Grosuplje-vzhod in Smednik. Voznike opozarjamo, naj prilagodijo hitrost vremenskim razmeram. ",2022-10-12 09:00:00,"['med', 'avtocesti', 'proti', 'priključkoma', 'ljubljani']","['Domžale', 'Pernica', 'Šentjakob', 'Ljubljana', 'Mengeš', 'Medno', 'Grosuplje', 'Maribor', 'Smednik', 'Črnuče', 'Trzin']",[]
8382,"Prometne informacije 12. 10. 2022 08.30 2. program Podatki o prometu. Daljši zastoji so na gorenjski avtocesti od Brnika proti Ljubljani, na štajerski avtocesti od Lukovice proti Ljubljani ter na posameznih odsekih na primorski avtocesti od Vrhnike proti Ljubljani. Promet je upočasnjen tudi na pomurski avtocesti proti Mariboru med priključkoma Lenart v Slovenskih Goricah in Dragučova ter na cestah Medno-Ljubljana in Mengeš-Trzin. Na dolenjski avtocesti megla v pasovih zmanjšuje vidljivost med priključkoma Grosuplje-vzhod in Smednik. Voznike opozarjamo, naj prilagodijo hitrost vremenskim razmeram. Zaradi pokvarjenega vozila je na vzhodni mariborski obvoznici proti Dragučovi oviran promet med priključkoma Rogoza in Maribor-center. ",2022-10-12 08:30:00,"['proti', 'avtocesti', 'ljubljani', 'med', 'priključkoma']","['Ljubljana', 'Lukovica', 'Lenart', 'Mengeš', 'Medno', 'Rogoza', 'Grosuplje', 'Maribor', 'Smednik', 'Trzin', 'Vrhnika']",[]
8383,"Prometne informacije 12. 10. 2022 08.00 1. program Podatki o prometu. Daljši zastoji so na gorenjski avtocesti od Brnika proti Ljubljani, na štajerski avtocesti od Lukovice proti Ljubljani, na dolenjski avtocesti od Grosuplja proti Ljubljani ter na nekaterih odsekih primorske avtoceste od Logatca proti Ljubljani. Promet je upočasnjen tudi na pomurski avtocesti proti Mariboru med priključkoma Lenart v Slovenskih goricah in Dragučova ter na cestah Medno-Ljubljana in Mengeš-Trzin. Na dolenjski avtocesti megla v pasovih zmanjšuje vidljivost med priključkoma Grosuplje-vzhod in Smednik. Voznike opozarjamo, naj prilagodijo hitrost vremenskim razmeram. Zaradi pokvarjenih vozil je promet oviran na primorski avtocesti proti Kopru na uvozu Logatec ter na severni ljubljanski obvoznici v krožišču Tomačevo proti Kosezam. ",2022-10-12 08:00:00,"['proti', 'avtocesti', 'ljubljani', 'ter', 'dolenjski']","['Ljubljana', 'Grosuplje', 'Lukovica', 'Lenart', 'Koseze', 'Mengeš', 'Medno', 'Koper', 'Logatec', 'Maribor', 'Smednik', 'Trzin']",[]
8384,"NOVE Prometne informacije 12. 10. 2022 07.00 1. in 2. program Podatki o prometu. Na štajerski avtocesti proti Ljubljani je zaradi prometne nesreče zaprt prehitevalni pas pred priključkom Šentjakob. Na gorenjski avtocesti proti Ljubljani promet zaradi nesreče ni več oviran med priključkoma Brnik in Vodice. Še vedno pa je tam približno 5 kilometrov dolg zastoj proti Ljubljani. Čas potovanja se podaljša za 15 minut. Zastoji so tudi na štajerski avtocesti od Krtine proti Ljubljani, na dolenjski avtocesti od Grosuplja proti Ljubljani ter na posameznih odsekih na primorski avtocesti od Vrhnike proti Ljubljani. Na dolenjski avtocesti megla v pasovih zmanjšuje vidljivost med priključkoma Grosuplje-vzhod in Smednik. Voznike opozarjamo, naj prilagodijo hitrost vremenskim razmeram. Zaradi pokvarjenega vozila je na severni ljubljanski obvoznici oviran promet na izvozu Tomačevo proti Kosezam. ",2022-10-12 07:00:00,"['proti', 'ljubljani', 'avtocesti', 'zaradi', 'promet']","['Krtina', 'Ljubljana', 'Koseze', 'Vodice', 'Grosuplje', 'Smednik', 'Šentjakob', 'Vrhnika']",[]
8385,"Prometne informacije 12. 10. 2022 07.00 1. in 3. program Podatki o prometu. Na gorenjski avtocesti proti Ljubljani je zaradi prometne nesreče zaprt vozni pas med priključkoma Brnik in Vodice. Zastoj proti Ljubljani je dolg približno 5 kilometrov. Zastoji so tudi na štajerski avtocesti od Krtine proti Ljubljani, na dolenjski avtocesti od Grosuplja proti Ljubljani ter na nekaterih odsekih primorske avtoceste od Vrhnike proti Ljubljani. Na dolenjski avtocesti megla v pasovih zmanjšuje vidljivost med priključkoma Grosuplje-vzhod in Smednik. Voznike opozarjamo, naj prilagodijo hitrost vremenskim razmeram. Zaradi pokvarjenega vozila je na vzhodni mariborski obvoznici proti Dragučovi oviran promet med priključkoma Rogoza in Maribor-center. ",2022-10-12 07:00:00,"['proti', 'ljubljani', 'avtocesti', 'priključkoma', 'med']","['Krtina', 'Ljubljana', 'Rogoza', 'Vodice', 'Grosuplje', 'Maribor', 'Smednik', 'Vrhnika']",[]
8386,Prometne informacije 29. 10. 2022 18.30 1. in 2. program Podatki o prometu. Zaradi del je promet na gorenjski avtocesti med priključkoma Lesce in Podtabor urejen dvosmerno po polovici avtoceste. Potovalni čas se podaljša za približno 15 minut. Na pomurski avtocesti proti Lendavi je zaradi prometne nesreče oviran promet med priključkoma Sveti Jurij ob Ščavnici in Vučja vas. Na štajerski avtocesti proti Ljubljani je zaradi pokvarjenega vozila promet oviran pred priključkom Dramlje. V isti smeri je zaradi pokvarjenega vozila promet oviran na odstavnem pasu pred predorom Jasovnik. Zaradi pokvarjenega vozila je promet oviran na primorski avtocesti proti Ljubljani med predorom Dekani in priključkom Črni Kal. Na mejnem prehodu Sečovlje vozniki osebnih vozil pri izstopu iz države čakajo do pol ure. ,2022-10-29 18:30:00,"['zaradi', 'promet', 'avtocesti', 'oviran', 'pokvarjenega']","['Lendava', 'Ljubljana', 'Sečovlje', 'Lesce', 'Kal', 'Dramlje', 'Ščavnica', 'Dekani', 'Podtabor']",[]
8387,"Prometne informacije 12. 10. 2022 06.30 1. in 2. program Podatki o prometu. Na gorenjski avtocesti proti Ljubljani je zaradi prometne nesreče zaprt vozni pas med priključkoma Brnik in Vodice. Nastal je približno kilometer dolg zastoj. Na dolenjski avtocesti megla v pasovih zmanjšuje vidljivost med priključkoma Grosuplje-vzhod in Smednik. Voznike opozarjamo, naj prilagodijo hitrost vremenskim razmeram. Zaradi pokvarjenega vozila je na vzhodni mariborski obvoznici proti Dragučovi oviran promet med priključkoma Rogoza in Maribor-center. ",2022-10-12 06:30:00,"['priključkoma', 'med', 'proti', 'prometne', 'avtocesti']","['Ljubljana', 'Rogoza', 'Vodice', 'Grosuplje', 'Maribor', 'Smednik']",[]
